2565,631,1764,1289,1956,2542,2647,0,0,0,0,0,0.487167,0.283873
2530,1281,1396,438,2542,1315,778,0,0,0,0,0,0.697569,0.450876
631,665,2542,1275,464,2159,1522,0,0,0,0,0,0.98427,0.956808
720,2255,2320,2725,580,759,1579,0,0,0,0,0,0.690366,0.553331
1938,631,2542,2744,2044,1335,552,0,0,0,0,0,0.491222,0.359919
290,2721,2199,2542,523,1289,43,0,0,0,0,0,0.566125,0.524252
11,2721,2053,2542,170,759,236,0,0,0,0,0,0.485961,0.277979
720,728,2542,1534,1430,2219,2542,542,0,0,0,0,0.639461,0.493441
1746,631,1999,1037,877,2542,2013,902,0,0,0,0,0.822409,0.60586
2231,1707,1055,1237,1289,323,1083,921,0,0,0,0,0.688243,0.313503
11,2721,2543,2542,2630,2675,2542,730,0,0,0,0,0.390125,0.209975
2530,1595,1707,2721,1223,1289,46,2609,0,0,0,0,0.253365,0.126051
1746,631,2542,453,1581,2219,2542,1031,0,0,0,0,0.420093,0.268487
2530,2575,1707,2721,214,559,1335,1077,0,0,0,0,0.155588,0.056795
1938,2255,2721,1334,1335,2167,323,2356,0,0,0,0,0.24757,0.145036
2231,1707,1055,2538,323,306,258,2067,0,0,0,0,0.660455,0.298905
720,631,2436,29,601,323,2713,1636,0,0,0,0,0.714587,0.524454
2530,880,1707,2721,1077,1289,2234,1233,0,0,0,0,0.178644,0.0745458
2565,631,2542,1272,719,2116,1289,589,0,0,0,0,0.449993,0.286381
2530,187,1707,2721,892,631,77,1362,0,0,0,0,0.213389,0.0894446
290,2721,1093,2542,1458,2404,1359,1395,0,0,0,0,0.606124,0.551687
2231,728,1986,676,323,2614,408,2633,0,0,0,0,0.711429,0.76761
2510,11,1055,2408,77,73,20,2495,0,0,0,0,0.893421,0.841236
2530,2506,2676,2196,390,1025,1263,2747,0,0,0,0,0.227634,0.0955666
631,2469,2675,1689,749,1289,2688,628,0,0,0,0,0.264065,0.12699
2231,1707,1055,1729,2688,1843,877,149,0,0,0,0,0.525133,0.20419
2510,533,2721,792,2542,2432,918,949,0,0,0,0,0.175178,0.0874268
1746,631,2542,2232,2508,907,2611,1013,0,0,0,0,0.519028,0.36247
11,2721,2094,1999,2077,1289,29,172,0,0,0,0,0.491498,0.325425
2565,631,1145,1335,2607,2542,2699,1253,0,0,0,0,0.342163,0.156024
2231,1707,1055,1740,2688,1738,1335,2696,0,0,0,0,0.757234,0.365016
11,2721,2538,323,736,2675,2542,321,0,0,0,0,0.49007,0.342683
631,837,323,1284,2077,1289,1087,1995,0,0,0,0,0.666169,0.485217
290,2721,1630,2231,1335,1077,2688,2162,0,0,0,0,0.536921,0.490623
2565,1494,390,970,1335,2542,2460,2690,0,0,0,0,0.395189,0.231718
11,2721,627,2542,2130,1289,2688,295,0,0,0,0,0.397122,0.213109
2510,11,1055,2362,73,1999,1,687,0,0,0,0,0.847073,0.753146
1938,11,390,2317,2542,225,2423,1,0,0,0,0,0.380291,0.245014
631,2644,2542,1912,334,2675,2542,943,0,0,0,0,0.826664,0.746719
290,2721,1,2542,979,2219,1987,1525,0,0,0,0,0.630056,0.600432
11,2721,1566,2115,2542,593,719,541,0,0,0,0,0.422261,0.220528
2565,631,2542,1272,887,2675,2688,2352,0,0,0,0,0.385488,0.24854
290,2721,2363,2115,2675,814,755,896,0,0,0,0,0.784194,0.874252
1746,631,2542,1315,1468,1335,1657,1184,0,0,0,0,0.623182,0.453912
11,2721,303,323,589,253,1289,2115,0,0,0,0,0.541224,0.376547
2565,1494,1055,1081,2219,2542,2007,150,0,0,0,0,0.778463,0.58186
1938,1707,2721,823,877,703,2542,1260,0,0,0,0,0.29569,0.181544
290,2721,152,2115,2423,2542,887,1963,0,0,0,0,0.67469,0.684356
11,2721,1630,2231,1335,2429,2236,1831,0,0,0,0,0.375333,0.184772
2510,11,1055,792,2542,887,1898,523,0,0,0,0,0.510191,0.295351
2565,11,2167,774,2675,2542,306,2352,0,0,0,0,0.591166,0.362987
2530,2597,1606,1707,1055,1098,1335,122,0,0,0,0,0.653162,0.368888
1746,631,2542,1315,1681,1289,2149,312,0,0,0,0,0.50157,0.371429
2565,631,596,1335,1488,2542,228,1425,0,0,0,0,0.31828,0.150221
631,837,323,2280,1289,1382,2159,2079,0,0,0,0,0.56665,0.367251
1746,631,2542,609,1112,2675,2688,1843,0,0,0,0,0.627905,0.526817
2231,1707,1055,1038,1898,2377,2641,1520,0,0,0,0,0.702834,0.30906
720,728,2542,766,2491,2436,298,1631,0,0,0,0,0.614318,0.469831
2510,631,2542,1414,2181,82,1483,1817,0,0,0,0,0.720146,0.535935
290,2721,1939,1999,1578,877,2128,1660,0,0,0,0,0.664355,0.665624
1746,631,2542,2232,2508,1783,2611,2276,0,0,0,0,0.504758,0.35158
2231,1707,1055,132,2436,1920,1105,2063,0,0,0,0,0.731767,0.34539
2510,11,1055,214,2524,1289,337,1127,0,0,0,0,0.61666,0.384702
2565,631,1654,2542,277,2675,1686,2495,0,0,0,0,0.362731,0.169887
2530,409,2174,1707,2721,1077,1289,2012,0,0,0,0,0.211253,0.0881415
290,2721,1493,2542,2449,2675,2055,2626,0,0,0,0,0.622947,0.564923
2231,1707,1055,1984,66,43,2219,1582,0,0,0,0,0.717522,0.323106
2565,631,1764,1289,1382,1053,1683,327,0,0,0,0,0.505464,0.335551
631,837,323,218,1853,1289,1803,149,0,0,0,0,0.419724,0.239234
2231,1707,1055,75,323,1595,2377,1368,0,0,0,0,0.786889,0.376387
2510,11,1055,214,1,1857,2498,2063,0,0,0,0,0.699484,0.548271
2530,2582,1784,631,2296,1048,1289,1182,0,0,0,0,0.988437,0.955532
631,2032,1463,1335,644,2580,1868,2701,0,0,0,0,0.731866,0.447065
2530,416,2675,2177,631,1315,1289,706,0,0,0,0,0.916765,0.819194
631,1117,2614,2459,2532,255,2675,2180,0,0,0,0,0.554844,0.332554
2530,1332,2423,2103,631,1315,1289,1182,0,0,0,0,0.628141,0.485488
1938,533,2030,1718,1703,877,2542,2677,0,0,0,0,0.608092,0.478562
631,2032,1273,2295,1335,29,2219,2364,0,0,0,0,0.845478,0.563753
2231,1707,1055,2441,1816,1181,2404,2103,0,0,0,0,0.65821,0.307682
631,837,323,1468,1335,978,2740,895,0,0,0,0,0.633655,0.348189
1746,631,2542,612,2675,58,2462,1044,0,0,0,0,0.623785,0.529967
2231,1707,1055,2393,2436,408,2505,1111,0,0,0,0,0.793588,0.406635
720,1707,344,2179,2219,2542,2458,858,0,0,0,0,0.826213,0.558953
2565,1716,2542,325,2675,2542,1403,517,0,0,0,0,0.717057,0.484335
11,2721,1068,2115,1359,1395,2675,2644,2158,0,0,0,0.490022,0.35972
2510,631,2542,1315,1322,1335,682,2424,93,0,0,0,0.718241,0.507345
720,1707,390,1098,1335,1077,1239,2219,1591,0,0,0,0.514875,0.2838
720,2255,837,374,1607,344,2219,2542,858,0,0,0,0.516535,0.348339
631,2688,2542,1912,1468,1335,1476,2542,2195,0,0,0,0.884292,0.713532
11,2721,1493,2542,1458,2675,1285,2219,2642,0,0,0,0.357067,0.164601
290,2721,1022,2542,514,1335,927,2542,1824,0,0,0,0.485282,0.457148
1746,631,2542,2739,1378,1745,877,2688,2011,0,0,0,0.738862,0.542973
1746,631,2542,1315,1657,1335,365,2688,979,0,0,0,0.687434,0.493263
2611,720,728,2436,1281,335,1118,374,1644,0,0,0,0.776809,0.53255
1429,11,2721,152,2115,1984,2236,715,43,0,0,0,0.255682,0.236656
671,104,2530,1101,2675,1791,169,2721,1223,0,0,0,0.999912,0.991953
1746,631,2542,1315,1291,1335,1774,2436,289,0,0,0,0.613489,0.399119
2565,1940,2542,1718,2116,1335,847,2300,694,0,0,0,0.699607,0.454391
1746,631,2542,2487,852,2219,814,960,766,0,0,0,0.604035,0.448334
11,2721,96,323,1,2351,1289,2166,1039,0,0,0,0.46827,0.273886
2510,631,2542,1315,2724,1335,2277,2542,504,0,0,0,0.721319,0.526169
1746,631,2542,2043,770,141,1289,2688,1357,0,0,0,0.578365,0.389842
720,1707,390,1098,1335,1303,323,1,2265,0,0,0,0.521294,0.295592
2530,999,2675,149,1707,2721,1223,1289,721,0,0,0,0.544579,0.214969
11,2721,165,2542,1642,1569,2219,1042,1082,0,0,0,0.390847,0.18607
11,2721,1223,323,1919,1595,1289,2295,672,0,0,0,0.553643,0.343955
1938,631,2542,1315,141,1335,2625,323,1300,0,0,0,0.381449,0.223525
2231,1707,1055,369,2436,2297,2411,1508,1672,0,0,0,0.86821,0.46551
720,728,2542,2677,2197,114,1268,2542,414,0,0,0,0.418181,0.272474
2510,11,1055,214,1,2103,1289,1584,1652,0,0,0,0.724465,0.580314
1746,2255,2542,1096,2675,2295,323,1906,251,0,0,0,0.787519,0.644102
2231,1707,1055,2595,2611,1488,2436,2416,778,0,0,0,0.630754,0.236514
2510,631,2542,1315,1322,1335,2129,1268,2115,0,0,0,0.717684,0.509997
11,2721,1156,1144,1289,1804,323,1715,383,0,0,0,0.419255,0.264449
1746,631,2542,685,1468,1335,1487,352,763,0,0,0,0.696813,0.49304
631,837,1359,2559,1468,1335,294,343,1704,0,0,0,0.800298,0.585902
2231,1707,1055,1415,2542,1783,2219,2436,1791,0,0,0,0.62942,0.201449
720,1707,2251,27,2196,323,1560,2675,1678,0,0,0,0.945171,0.763105
2231,1707,1055,2670,323,2673,838,2675,1806,0,0,0,0.669518,0.271834
2565,2255,2542,2440,1355,2219,206,2361,1313,0,0,0,0.586486,0.372756
290,2721,1223,323,2697,1289,72,141,1135,0,0,0,0.813365,0.827788
1938,631,2542,1315,141,1335,795,1742,2274,0,0,0,0.344394,0.19642
2510,11,1055,1174,323,577,2219,2688,57,0,0,0,0.705498,0.508262
2231,1707,1055,1477,537,2611,1920,1036,1765,0,0,0,0.526887,0.181449
2565,631,2542,2013,1,2675,2542,1858,1619,0,0,0,0.44543,0.259207
290,2721,466,2305,1335,2271,323,1345,1151,0,0,0,0.576386,0.485688
1707,390,857,1335,1895,1036,1335,2542,1674,0,0,0,0.991704,0.76646
1707,1055,1098,1335,1372,2658,1289,2542,2202,0,0,0,0.966931,0.920227
1707,390,857,1335,2042,1446,2219,814,1659,0,0,0,0.998549,0.85913
1707,2721,892,390,1494,1647,323,306,1657,0,0,0,0.295837,0.102744
1707,390,665,2343,2542,1175,2208,2219,1036,0,0,0,0.956826,0.6215
1707,2721,1514,2472,1335,2167,877,2688,1661,0,0,0,0.648899,0.332331
1707,1055,1098,1335,1009,77,2661,2404,2613,0,0,0,0.920208,0.965509
1707,2721,857,2115,1335,152,2721,1250,2644,0,0,0,0.606084,0.322079
928,2244,1746,141,2542,217,631,2512,2310,0,0,0,0.287271,0.19445
290,2721,1327,2231,2688,1410,2358,2219,1681,0,0,0,0.641081,0.697895
631,837,323,2110,720,2049,1338,2448,2747,0,0,0,0.622602,0.312404
2721,2244,1746,141,2542,217,631,2512,2310,0,0,0,0.856855,0.992979
290,2721,1327,2231,2688,1410,2358,2219,1681,0,0,0,0.641081,0.697895
631,837,323,2110,720,2049,1338,2448,2747,0,0,0,0.622602,0.312404
2721,11,214,77,969,877,2542,2426,1387,797,0,0,0.875011,0.29278
2721,11,2327,2219,2542,408,33,246,2542,1581,0,0,0.902483,0.49773
1055,11,2051,1420,493,1335,152,2721,2155,1823,0,0,0.160445,0.0197544
761,1335,2542,2631,862,1471,1335,1227,1999,2149,0,0,0.294354,0.116161
2384,2542,1378,1745,631,2322,2127,877,2688,1651,0,0,0.646608,0.191939
1055,169,178,2542,942,1718,1793,2577,323,187,0,0,0.137704,0.0217991
1055,1373,302,2404,1454,2524,2118,315,417,2674,0,0,0.0869777,0.00887655
371,2111,1504,631,323,2093,141,1335,512,1329,0,0,0.271474,0.081893
2049,805,2542,897,1569,145,2542,2173,971,1388,0,0,0.839349,0.305754
653,631,323,2093,1468,1335,437,408,2505,1111,0,0,0.718979,0.489813
390,817,1098,1335,2506,284,2676,1289,641,1152,0,0,0.215924,0.0217858
390,823,1335,552,2542,2744,2219,2663,2166,460,0,0,0.277995,0.0327428
2542,2432,918,2059,1009,2219,2542,2075,736,2662,0,0,0.254759,0.024204
390,2042,1335,118,2542,2166,2558,759,250,2641,0,0,0.357907,0.0487399
761,1335,2542,1071,2344,1335,1180,323,306,887,0,0,0.272145,0.113421
2032,2059,1009,2319,759,2144,634,2586,701,1181,0,0,0.094486,0.00801549
263,1145,2736,2196,1381,2607,1335,2542,2699,1253,0,0,0.207682,0.057463
1055,11,1630,2542,2162,334,2219,323,743,1642,0,0,0.148045,0.0180836
2721,11,1,2611,2321,2486,1335,679,2542,387,0,0,0.810241,0.230822
2721,2059,1391,2542,848,2298,1289,323,161,504,0,0,0.911387,0.481343
1159,2542,746,2478,1061,1335,2542,1081,877,1738,0,0,0.116757,0.00912541
814,1580,1869,687,2255,877,2542,182,693,1471,0,0,0.0599905,0.00374406
1077,258,1722,1,1335,2441,323,1722,1958,1057,0,0,0.24137,0.0396035
390,553,1335,2196,2542,225,1,759,2166,1076,0,0,0.22869,0.0282642
2721,11,214,624,1857,2498,877,1632,2611,870,0,0,0.939579,0.393994
2032,2435,877,376,388,2611,149,2404,1304,1181,0,0,0.164401,0.0147624
2032,324,1335,2071,1491,1954,2404,323,1320,1657,0,0,0.129105,0.0120148
1077,258,511,1,1335,1002,1999,949,511,2156,0,0,0.225841,0.0329462
1055,2478,303,323,589,253,1289,2721,2310,2241,0,0,0.192912,0.0227522
2542,887,1898,523,2255,877,2542,1822,1918,462,0,0,0.291183,0.0268099
1999,1275,1494,242,1481,390,1077,513,145,1676,0,0,0.625954,0.238391
1867,2115,2253,1350,2542,629,2219,323,1454,1769,0,0,0.103818,0.0223058
2032,2465,2251,2506,2676,2255,817,1,756,1152,0,0,0.122451,0.0107616
2087,2219,2542,2522,350,2509,2286,2404,758,2532,0,0,0.73903,0.40372
2688,495,2384,438,1857,1690,1134,360,1626,886,0,0,0.0964335,0.00862041
323,2745,2247,1415,11,152,2393,1959,1289,557,0,0,0.125885,0.00883744
1681,1187,2611,537,877,1345,2674,1335,2393,302,1111,0,0.098329,0.0147539
2721,2059,75,2404,1582,439,2721,2255,306,1335,1360,0,0.763927,0.19739
1055,2164,2542,2013,902,631,59,2611,579,77,1275,0,0.0691343,0.00745708
1393,1363,2196,1,826,1582,631,2723,1987,1289,1182,0,0.114306,0.0131465
708,344,2255,2573,1892,2542,858,631,374,2415,1694,0,0.161868,0.0491462
2032,2059,1009,323,2699,1559,1653,2542,1275,2377,702,0,0.069106,0.00432494
1055,214,30,992,2559,1335,537,2404,1289,2425,2674,0,0.0790181,0.00748645
1077,2542,2252,258,2067,1,1335,2538,323,306,2067,0,0.109604,0.00731825
390,11,1511,2668,2166,60,439,2644,2358,1289,2721,0,0.19036,0.00970821
1607,27,1006,1948,1289,1473,826,2032,11,1009,2022,0,0.141397,0.0180648
1055,2478,2199,2542,1125,851,518,2611,1502,2542,29,0,0.199338,0.0259119
1159,826,2721,1494,2543,2542,711,896,877,1594,1484,0,0.480755,0.0499235
2032,324,1335,1508,2611,491,1979,1335,1774,1999,289,0,0.128904,0.0104267
1077,1999,1236,746,1943,1335,1729,2542,1843,877,149,0,0.0986189,0.00860985
65,1867,2115,2657,2721,856,2542,2413,69,759,69,0,0.562565,0.14985
390,2317,2542,1088,2242,759,2542,2641,2675,2542,1039,0,0.175801,0.0131623
1055,2196,2015,323,2351,1289,2166,868,145,198,886,0,0.0722148,0.00578532
390,2317,1335,5,2032,2159,759,2542,370,2166,1552,0,0.124595,0.00805859
2542,1753,631,891,1289,1986,460,2377,2542,1702,888,0,0.191891,0.0103032
1892,2074,2608,2219,2542,1499,0,0,0,0,0,0,0.455861,0.183742
2262,631,2542,2034,2675,1515,0,0,0,0,0,0,0.422675,0.122452
1307,1940,2139,759,40,166,0,0,0,0,0,0,0.647194,0.270664
1055,2180,296,2342,323,1039,0,0,0,0,0,0,0.320605,0.0900576
2542,19,370,631,2166,2,0,0,0,0,0,0,0.612813,0.136647
1159,2644,683,2465,2239,347,0,0,0,0,0,0,0.41129,0.0958844
2542,164,1718,591,2219,1210,0,0,0,0,0,0,0.65355,0.154141
1,1055,162,302,2219,912,0,0,0,0,0,0,0.783084,0.34143
2542,2103,567,2478,1139,2299,0,0,0,0,0,0,0.844783,0.253923
766,523,2255,1041,1323,1,0,0,0,0,0,0,0.444493,0.116851
2058,2542,593,719,541,6,0,0,0,0,0,0,0.649427,0.298439
1055,1707,1391,451,141,540,0,0,0,0,0,0,0.387629,0.148457
2049,1707,358,2542,1140,2031,0,0,0,0,0,0,0.907455,0.653638
1055,1707,2164,2219,67,904,0,0,0,0,0,0,0.413943,0.120996
1055,1707,214,2688,476,1286,0,0,0,0,0,0,0.334577,0.096619
1055,1717,407,624,934,1289,1386,0,0,0,0,0,0.28632,0.053327
1055,1223,121,2542,1375,2023,2734,0,0,0,0,0,0.383364,0.0913457
2051,1867,2115,1493,2644,568,77,0,0,0,0,0,0.873675,0.731343
2542,1572,1326,145,2568,1717,1328,0,0,0,0,0,0.615828,0.115677
1159,665,2542,730,2630,1872,1912,0,0,0,0,0,0.424384,0.083951
1239,2219,1591,2057,78,609,330,0,0,0,0,0,0.550909,0.197078
323,2744,1943,11,1156,663,1871,0,0,0,0,0,0.424907,0.071666
1867,2115,1346,2644,69,759,69,0,0,0,0,0,0.275162,0.0573177
1055,1821,855,2295,856,2063,2498,0,0,0,0,0,0.388996,0.0922369
1999,1943,11,144,2542,2172,1794,0,0,0,0,0,0.597814,0.257737
2675,1,1867,2115,1554,2644,6,0,0,0,0,0,0.367606,0.151556
2542,1280,1633,1819,631,73,1,0,0,0,0,0,0.466633,0.0740215
1159,155,565,2469,631,2723,749,0,0,0,0,0,0.307397,0.0474534
531,2542,322,6,1289,222,43,0,0,0,0,0,0.515929,0.125807
323,727,1571,11,1724,2542,2528,0,0,0,0,0,0.589476,0.135511
1055,1006,2542,1474,233,1289,302,0,0,0,0,0,0.549101,0.139175
907,631,1,1781,1013,631,1611,0,0,0,0,0,0.357001,0.0957915
1605,609,334,2723,2132,402,1305,0,0,0,0,0,0.361804,0.106107
34,323,615,1693,2059,2393,1959,0,0,0,0,0,0.390942,0.102288
1247,2699,631,2723,1284,1289,1649,0,0,0,0,0,0.353683,0.0991537
390,2317,323,29,2612,2166,2,0,0,0,0,0,0.443537,0.0647704
1159,390,1975,2006,1289,1,2294,0,0,0,0,0,0.998646,0.556034
2721,11,2203,2542,23,877,1710,0,0,0,0,0,0.993033,0.714572
2542,158,2339,1313,631,1437,2269,0,0,0,0,0,0.429989,0.0586896
2542,2351,2478,949,752,1762,1082,0,0,0,0,0,0.670274,0.122638
12,1,1999,1000,1289,1896,696,0,0,0,0,0,0.42271,0.179509
390,1223,1809,1999,200,2103,599,0,0,0,0,0,0.405877,0.0709066
2049,1707,1934,73,2542,2597,1815,0,0,0,0,0,0.911208,0.602372
2721,1707,1872,2472,1289,2542,1599,0,0,0,0,0,0.972436,0.646554
1055,1707,892,2688,573,438,222,0,0,0,0,0,0.254004,0.0523024
390,1707,1098,1335,1,2542,1275,0,0,0,0,0,0.467385,0.118698
65,1055,11,1537,2721,2404,2644,2195,0,0,0,0,0.770763,0.303509
2688,1138,1940,1583,759,1359,422,157,0,0,0,0,0.258771,0.0343772
1159,2542,336,600,2032,2478,1556,236,0,0,0,0,0.256608,0.0254481
93,631,323,1907,2158,1289,1999,389,0,0,0,0,0.351659,0.127315
1892,2542,906,280,2377,1402,1335,542,0,0,0,0,0.128635,0.0199981
2051,1055,2478,2439,2542,1760,77,2031,0,0,0,0,0.999998,0.982643
1055,169,466,531,2542,2561,1484,2028,0,0,0,0,0.289569,0.067475
2542,2166,1680,2427,2219,73,2556,1082,0,0,0,0,0.312432,0.0346229
1515,690,2542,1031,2554,949,141,2424,0,0,0,0,0.525958,0.235918
2542,2539,1120,631,273,2542,453,1581,0,0,0,0,0.495296,0.123858
2721,2478,1098,813,2377,2542,174,1555,0,0,0,0,0.978347,0.632654
1055,823,1335,2167,323,2356,2166,1552,0,0,0,0,0.180758,0.0291347
323,2713,1636,2723,1675,747,2335,1077,0,0,0,0,0.393075,0.0583901
1647,1030,1289,1752,2584,145,1919,938,0,0,0,0,0.31348,0.0682334
